시도명,시군구명,설치장소,주소,행정동명,운동기구명,수량,관리부서,관리부서연락처,설치년도,데이터기준
대구광역시,수성구,두산동 41,두산동 41,두산동,롤링웨이스트,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,두산동 41,두산동 41,두산동,크로스컨트리,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,두산동 141,두산동 141,두산동,크로스컨트리,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,두산동 141,두산동 141,두산동,핸들웨이트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,두산동 141,두산동 141,두산동,트윈트위스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,두산동 141,두산동 141,두산동,스트레칭롤러,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,두산동 141,두산동 141,두산동,롤링웨이스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,트리플트위스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,트윈워밍암,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,하체흔들기+달리기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,온몸근육풀기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,달리기+공중걷기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,입식싸이클,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,등허리지압기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 741-7,두산동 741-7,두산동,윗몸일으키기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 741-7,두산동 741-7,두산동,체어풀,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 741-7,두산동 741-7,두산동,크로스컨트리,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 741-7,두산동 741-7,두산동,롤링웨이스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 741-7,두산동 741-7,두산동,트리플트위스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,트윈트위스트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,체어웨이트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,스트레칭로라,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,롤링웨이스트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,크로스컨트리,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,트윈워밍암,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,체어풀,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,워밍암,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,스텝싸이클,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,스트레칭로라,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,윗몸일으키기,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,롤링웨이스트,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,레그프레스,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,앞으로밀기,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,입식싸이클,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,공중걷기,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,트리플트위스트,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1265,지산1동 1265,지산1동,크로스컨트리,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산1동 1265,지산1동 1265,지산1동,윗몸일으키기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산1동 1265,지산1동 1265,지산1동,워밍암,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산1동 1265,지산1동 1265,지산1동,달리기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산1동 1265,지산1동 1265,지산1동,허리돌리기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산1동 1293,지산1동 1293,지산1동,트윈트위스트,1,공원녹지과,053-666-2862,,2023-04-12
대구광역시,수성구,지산1동 1293,지산1동 1293,지산1동,레그프레스,1,공원녹지과,053-666-2862,,2023-04-12
대구광역시,수성구,지산1동 1293,지산1동 1293,지산1동,워밍암,1,공원녹지과,053-666-2862,,2023-04-12
대구광역시,수성구,지산1동 1287,지산1동 1287,지산1동,트윈트위스트,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1287,지산1동 1287,지산1동,체어풀,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1287,지산1동 1287,지산1동,롤링웨이스트,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1287,지산1동 1287,지산1동,스카이워킹,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1287,지산1동 1287,지산1동,스탠드업,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1287,지산1동 1287,지산1동,풀웨이트,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1287,지산1동 1287,지산1동,온몸근육풀기,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1280,지산1동 1280,지산1동,스텝사이클,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산1동 1280,지산1동 1280,지산1동,크로스컨트리,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산1동 1280,지산1동 1280,지산1동,트리플트위스트,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산1동 1280,지산1동 1280,지산1동,스트레칭롤러,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산2동 1211-2,지산2동 1211-2,지산2동,옆파도타기+다리뻗치기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,지산2동 1211-2,지산2동 1211-2,지산2동,큰활차+작은활차머신,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,지산2동 1211-2,지산2동 1211-2,지산2동,하늘걷기+달리기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,지산2동 1211-2,지산2동 1211-2,지산2동,허리돌리기+윗몸일으키기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,지산2동 1272-1,지산2동 1272-1,지산2동,스텝싸이클,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,지산2동 1272-1,지산2동 1272-1,지산2동,워밍암,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,지산2동 1272-1,지산2동 1272-1,지산2동,체어풀,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,지산2동 1272-1,지산2동 1272-1,지산2동,레그스트레치,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,지산2동 1272-1,지산2동 1272-1,지산2동,트윈트위스트,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,지산2동 1272-1,지산2동 1272-1,지산2동,체어웨이트,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,지산2동 1272-1,지산2동 1272-1,지산2동,크로스컨트리,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,지산2동 1272-1,지산2동 1272-1,지산2동,하체흔들기,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,지산2동 1272-1,지산2동 1272-1,지산2동,자전거타기,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,지산2동 1247,지산2동 1247,지산2동,스탠드업+마사지롤,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산2동 1247,지산2동 1247,지산2동,트위스트,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산2동 1247,지산2동 1247,지산2동,바디싣업,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산2동 1247,지산2동 1247,지산2동,롤링웨이스트,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산2동 1247,지산2동 1247,지산2동,다리뻗치기,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산2동 1247,지산2동 1247,지산2동,터닝암,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산2동 1247,지산2동 1247,지산2동,크로스워킹+스카이워킹,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산2동 1247,지산2동 1247,지산2동,전신올리기,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,지산2동 1256,지산2동 1256,지산2동,크로스컨트리+체어풀,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산2동 1256,지산2동 1256,지산2동,워밍암+스텝싸이클,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산2동 1256,지산2동 1256,지산2동,스트레칭롤러+롤링웨이스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산2동 1256,지산2동 1256,지산2동,레그프레스,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산2동 1256,지산2동 1256,지산2동,트리플트위스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,범물1동 1279-3,범물1동 1279-3,범물1동,트윈트위스트,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물1동 1279-3,범물1동 1279-3,범물1동,바디싣업,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물1동 1279-3,범물1동 1279-3,범물1동,레그프레스,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물1동 1279-3,범물1동 1279-3,범물1동,풀웨이트,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물1동 1279-3,범물1동 1279-3,범물1동,터닝암,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물1동 1283-2,범물1동 1283-2,범물1동,아래로당기기,1,공원녹지과,053-666-2862,2010,2023-04-12
대구광역시,수성구,범물1동 1283-2,범물1동 1283-2,범물1동,하체흔들기+달리기,1,공원녹지과,053-666-2862,2010,2023-04-12
대구광역시,수성구,범물1동 1283-2,범물1동 1283-2,범물1동,허리돌리기,1,공원녹지과,053-666-2862,2010,2023-04-12
대구광역시,수성구,범물1동 1283-2,범물1동 1283-2,범물1동,온몸근육풀기+어깨근육풀기,1,공원녹지과,053-666-2862,2010,2023-04-12
대구광역시,수성구,범물1동 1288-2,범물1동 1288-2,범물1동,트윈트위스트,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,범물1동 1288-2,범물1동 1288-2,범물1동,워밍암+스텝사이클,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,범물1동 1288-2,범물1동 1288-2,범물1동,스트레칭롤러+롤링웨이스트,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,범물1동 1302,범물1동 1302,범물1동,허리돌리기,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물1동 1302,범물1동 1302,범물1동,달리기,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물1동 1302,범물1동 1302,범물1동,등허리지압기,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물1동 1302,범물1동 1302,범물1동,상체근육풀기,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물1동 1302,범물1동 1302,범물1동,파도타기,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물2동 1348,범물2동 1348,범물2동,스텝싸이클,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,범물2동 1348,범물2동 1348,범물2동,트윈트위스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,범물2동 1348,범물2동 1348,범물2동,크로스컨트리,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,범물2동 1348,범물2동 1348,범물2동,워밍암,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,범물2동 1348,범물2동 1348,범물2동,롤링웨이스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,범물2동 1367,범물2동 1367,범물2동,파워싸이클+트위스트,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물2동 1367,범물2동 1367,범물2동,터닝암+사이드스윙,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물2동 1367,범물2동 1367,범물2동,크로스워킹+스카이워킹,1,공원녹지과,053-666-2862,2015,2023-04-12
대구광역시,수성구,범물2동 1376,범물2동 1376,범물2동,공중걷기,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,범물2동 1376,범물2동 1376,범물2동,달리기,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,범물2동 1376,범물2동 1376,범물2동,온몸근육풀기,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,범물2동 1376,범물2동 1376,범물2동,하체흔들기,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,범물2동 1376,범물2동 1376,범물2동,허리돌리기,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,범물2동 1376,범물2동 1376,범물2동,입식싸이클,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,범물2동 1376,범물2동 1376,범물2동,철봉,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,고산1 신매 579-1,고산1 신매 579-1,고산1동,푸쉬웨이트+레그프레스,1,공원녹지과,053-666-2862,2013,2023-04-12
대구광역시,수성구,고산1 신매 579-1,고산1 신매 579-1,고산1동,파워싸이클+트위스트,1,공원녹지과,053-666-2862,2013,2023-04-12
대구광역시,수성구,고산1 신매 579-1,고산1 신매 579-1,고산1동,크로스워킹+스카이워킹,1,공원녹지과,053-666-2862,2013,2023-04-12
대구광역시,수성구,고산1 신매 579-1,고산1 신매 579-1,고산1동,터닝암+사이드스윙,1,공원녹지과,053-666-2862,2013,2023-04-12
대구광역시,수성구,고산1 신매 580-2,고산1 신매 580-2,고산1동,달리기,1,공원녹지과,053-666-2862,2016,2023-04-12
대구광역시,수성구,고산1 신매 580-2,고산1 신매 580-2,고산1동,파도타기,1,공원녹지과,053-666-2862,2016,2023-04-12
대구광역시,수성구,고산1 신매 580-2,고산1 신매 580-2,고산1동,등허리지압기,1,공원녹지과,053-666-2862,2016,2023-04-12
대구광역시,수성구,고산1 신매 580-2,고산1 신매 580-2,고산1동,허리돌리기,1,공원녹지과,053-666-2862,2016,2023-04-12
대구광역시,수성구,고산1 신매 580-2,고산1 신매 580-2,고산1동,상체근육풀기,1,공원녹지과,053-666-2862,2016,2023-04-12
대구광역시,수성구,고산1 신매 586,고산1 신매 586,고산1동,파워프레스+풀웨이트,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,고산1 신매 586,고산1 신매 586,고산1동,허리돌리기,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,고산1 신매 586,고산1 신매 586,고산1동,상체근육풀기,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,고산1 신매 586,고산1 신매 586,고산1동,공중걷기+달리기,1,공원녹지과,053-666-2862,2019,2023-04-12
대구광역시,수성구,고산1 신매 594-2,고산1 신매 594-2,고산1동,허리돌리기,1,공원녹지과,053-666-2862,2013,2023-04-12
대구광역시,수성구,고산1 신매 594-2,고산1 신매 594-2,고산1동,달리기,1,공원녹지과,053-666-2862,2013,2023-04-12
대구광역시,수성구,고산1 신매 594-2,고산1 신매 594-2,고산1동,파도타기,1,공원녹지과,053-666-2862,2013,2023-04-12
대구광역시,수성구,고산1 신매 594-2,고산1 신매 594-2,고산1동,등허리지압기,1,공원녹지과,053-666-2862,2013,2023-04-12
대구광역시,수성구,고산1 신매 598,고산1 신매 598,고산1동,체어풀,1,공원녹지과,053-666-2862,2017,2023-04-12
대구광역시,수성구,고산1 신매 598,고산1 신매 598,고산1동,트윈트위스트,1,공원녹지과,053-666-2862,2017,2023-04-12
대구광역시,수성구,고산1 신매 598,고산1 신매 598,고산1동,스카이워킹,1,공원녹지과,053-666-2862,2017,2023-04-12
대구광역시,수성구,고산1 신매 598,고산1 신매 598,고산1동,터닝암+사이드스윙,1,공원녹지과,053-666-2862,2017,2023-04-12
대구광역시,수성구,고산1 신매 598,고산1 신매 598,고산1동,윗몸일으키기,1,공원녹지과,053-666-2862,2017,2023-04-12
대구광역시,수성구,고산2 시지 137-5,고산2 시지 137-5,고산2동,원그리기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,고산2 시지 137-5,고산2 시지 137-5,고산2동,달리기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,고산2 시지 137-5,고산2 시지 137-5,고산2동,가로하늘타기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,고산2 시지 137-5,고산2 시지 137-5,고산2동,앉아밀기+하늘걷기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,고산2 시지 487,고산2 시지 487,고산2동,터닝암+사이드스윙,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,고산2 시지 487,고산2 시지 487,고산2동,크로스워킹+스카이워킹,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,고산2 시지 487,고산2 시지 487,고산2동,파워싸이클+트위스트,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,고산2 시지 487,고산2 시지 487,고산2동,푸쉬웨이트+레그프레스,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,고산2 시지 487,고산2 시지 487,고산2동,다리오므리기+역기내리기,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,고산2 시지 498-1,고산2 시지 498-1,고산2동,바디싣업,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,고산2 시지 498-1,고산2 시지 498-1,고산2동,레그프레스,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,고산2 시지 498-1,고산2 시지 498-1,고산2동,스카이워킹,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,고산2 시지 498-1,고산2 시지 498-1,고산2동,달리기,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,고산2 시지 498-1,고산2 시지 498-1,고산2동,터닝암,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,고산2 시지 498-1,고산2 시지 498-1,고산2동,허리돌리기,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,고산2 시지 509-1,고산2 시지 509-1,고산2동,터닝암,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,고산2 시지 509-1,고산2 시지 509-1,고산2동,마사지롤,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,고산2 시지 509-1,고산2 시지 509-1,고산2동,크로스컨트리,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,고산2 시지 509-1,고산2 시지 509-1,고산2동,롤링웨이스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,고산2 시지 509-1,고산2 시지 509-1,고산2동,체어웨이트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,고산3 매호 1329,고산3 매호 1329,고산3동,허리돌리기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 매호 1329,고산3 매호 1329,고산3동,큰활차,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 매호 1329,고산3 매호 1329,고산3동,하늘걷기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 매호 1329,고산3 매호 1329,고산3동,달리기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 매호 1329,고산3 매호 1329,고산3동,말타기+윗몸일으키기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 매호 1329,고산3 매호 1329,고산3동,가로하늘타기+앉아밀기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 매호 1333,고산3 매호 1333,고산3동,터닝암,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,고산3 매호 1333,고산3 매호 1333,고산3동,크로스워킹+스카이워킹,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,고산3 매호 1333,고산3 매호 1333,고산3동,트위스트,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,고산3 매호 1330-2,고산3 매호 1330-2,고산3동,워밍암,1,공원녹지과,053-666-2862,2003,2023-04-12
대구광역시,수성구,고산3 매호 1330-2,고산3 매호 1330-2,고산3동,크로스컨트리,1,공원녹지과,053-666-2862,2003,2023-04-12
대구광역시,수성구,고산3 매호 1330-2,고산3 매호 1330-2,고산3동,스트레칭로라,1,공원녹지과,053-666-2862,2003,2023-04-12
대구광역시,수성구,고산3 매호 1330-2,고산3 매호 1330-2,고산3동,롤링웨이스트,1,공원녹지과,053-666-2862,2003,2023-04-12
대구광역시,수성구,고산3 매호 1330-2,고산3 매호 1330-2,고산3동,롤링웨이스트,1,공원녹지과,053-666-2862,2003,2023-04-12
대구광역시,수성구,고산3 매호 1330-2,고산3 매호 1330-2,고산3동,러닝싸이클,1,공원녹지과,053-666-2862,2003,2023-04-12
대구광역시,수성구,고산3 매호 1330-2,고산3 매호 1330-2,고산3동,레그프레스,1,공원녹지과,053-666-2862,2003,2023-04-12
대구광역시,수성구,고산3 매호 1330-2,고산3 매호 1330-2,고산3동,바디싣업,1,공원녹지과,053-666-2862,2003,2023-04-12
대구광역시,수성구,고산3 매호 1330-2,고산3 매호 1330-2,고산3동,트위스트,1,공원녹지과,053-666-2862,2003,2023-04-12
대구광역시,수성구,고산3 사월동 646,고산3 사월동 646,고산3동,허리돌리기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 사월동 646,고산3 사월동 646,고산3동,큰활차,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 사월동 646,고산3 사월동 646,고산3동,하늘걷기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 사월동 646,고산3 사월동 646,고산3동,달리기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 사월동 646,고산3 사월동 646,고산3동,말타기+윗몸일으키기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,고산3 사월동 646,고산3 사월동 646,고산3동,가로하늘타기+앉아밀기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,만촌동 산191-1,만촌동 산191-1,만촌2동,달리기외,6,공원녹지과,053-666-2806,2010,2023-04-12
대구광역시,수성구,형제봉,만촌동 산105,만촌2동,다리근육풀기외,20,공원녹지과,053-666-2806,2005,2023-04-12
대구광역시,수성구,우방1차 등산로,만촌동 산226,만촌3동,달리기외,4,공원녹지과,053-666-2806,2010,2023-04-12
대구광역시,수성구,두리봉,만촌동 산407-8,만촌3동,허리돌리기외,20,공원녹지과,053-666-2806,2000,2023-04-12
대구광역시,수성구,무학산,황금동 산94,황금1동,허리돌리기외,15,공원녹지과,053-666-2806,1995,2023-04-12
대구광역시,수성구,신천지아파트 뒤편,황금동 299-4,황금1동,공중걷기외,3,공원녹지과,053-666-2806,2015,2023-04-12
대구광역시,수성구,조일골,황금동 산92-3,황금1동,윗몸일으키기외,10,공원녹지과,053-666-2806,2004,2023-04-12
대구광역시,수성구,법이산 정상,두산동 산26,두산동,달리기외,5,공원녹지과,053-666-2806,2009,2023-04-12
대구광역시,수성구,진밭골,범물동 산191,범물1동,롤링웨이스트외,17,공원녹지과,053-666-2806,1995,2023-04-12
대구광역시,수성구,용지봉,범물동 산347,범물2동,어깨근육풀기외,13,공원녹지과,053-666-2806,,2023-04-12
대구광역시,수성구,욱수골 솔밭정,욱수동 산155,고산1동,어깨근육풀기외,3,공원녹지과,053-666-2806,2015,2023-04-12
대구광역시,수성구,망월체력장,욱수동 산85,고산1동,온몸근육풀기외,21,공원녹지과,053-666-2806,,2023-04-12
대구광역시,수성구,천을산,가천동 산11-3,고산2동,어깨근육풀기외,51,공원녹지과,053-666-2806,1992,2023-04-12
