시도명,시군구명,공원명,주소,운동기구명,수량,관리번호,데이터기준
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,자유철봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,철봉(3단),1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,평행봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,싸이드파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,터닝암,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,윗몸일으키기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,허리돌리기,2,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,온몸역기올리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,거꾸로매달리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,다리들어올리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,역기올리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,누워역기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,하체근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,상체근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,어깨근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,다리근육운동,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,등허리지압기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,복부강화운동,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,제자리걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,상체원그리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,가슴운동,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,역기올리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,온몸역기내리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,뒷벌어린이공원,방배동 821-1,다리쭉뻗치기,1,02-2155-6864,2022-08-04
서울특별시,서초구,방현어린이공원,방배동 537-50,싸이드파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,방현어린이공원,방배동 537-50,온몸근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,방현어린이공원,방배동 537-50,온몸허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,방현어린이공원,방배동 537-50,온몸역기올리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,방현어린이공원,방배동 537-50,하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,방현어린이공원,방배동 537-50,양팔줄당기기,1,02-2155-6864,2022-08-04
서울특별시,서초구,동덕어린이공원,방배동 593-43,제자리걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,동덕어린이공원,방배동 593-43,허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,동덕어린이공원,방배동 593-43,상체원그리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,청두어린이공원,방배동 463-14,온몸허리돌리기,2,02-2155-6864,2022-08-04
서울특별시,서초구,청두어린이공원,방배동 463-14,마라톤,2,02-2155-6864,2022-08-04
서울특별시,서초구,청두어린이공원,방배동 463-14,싸이드파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,청두어린이공원,방배동 463-14,양팔줄당기기,1,02-2155-6864,2022-08-04
서울특별시,서초구,청두어린이공원,방배동 463-14,등허리지압기,1,02-2155-6864,2022-08-04
서울특별시,서초구,청두어린이공원,방배동 463-14,자유철봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,청두어린이공원,방배동 463-14,하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,청두어린이공원,방배동 463-14,어깨근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,새말어린이공원,방배동 794-16,철봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,새말어린이공원,방배동 794-16,마라톤+온몸허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,새말어린이공원,방배동 794-16,온몸근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,새말어린이공원,방배동 794-16,하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,새말어린이공원,방배동 794-16,윗몸일으키기,1,02-2155-6864,2022-08-04
서울특별시,서초구,새말어린이공원,방배동 794-16,올리는역기,1,02-2155-6864,2022-08-04
서울특별시,서초구,너른골어린이공원,방배동 144-18,철봉 (2단),1,02-2155-6864,2022-08-04
서울특별시,서초구,너른골어린이공원,방배동 144-18,누워역기,1,02-2155-6864,2022-08-04
서울특별시,서초구,너른골어린이공원,방배동 144-18,윗몸일으키기+다리뻗치기,1,02-2155-6864,2022-08-04
서울특별시,서초구,너른골어린이공원,방배동 144-18,온몸허리돌리기+싸이드파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,햇님어린이공원,방배동 424-29,스텝싸이클,1,02-2155-6864,2022-08-04
서울특별시,서초구,햇님어린이공원,방배동 424-29,거꾸로매달리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,햇님어린이공원,방배동 424-29,크로스컨트리,1,02-2155-6864,2022-08-04
서울특별시,서초구,햇님어린이공원,방배동 424-29,워밍업,1,02-2155-6864,2022-08-04
서울특별시,서초구,안산어린이공원,방배동 979-44,허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,안산어린이공원,방배동 979-44,계단밟기,1,02-2155-6864,2022-08-04
서울특별시,서초구,안산어린이공원,방배동 979-44,상체원그리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,안산어린이공원,방배동 979-44,마라톤,1,02-2155-6864,2022-08-04
서울특별시,서초구,안산어린이공원,방배동 979-44,양팔줄당기기,1,02-2155-6864,2022-08-04
서울특별시,서초구,남태령어린이공원,방배동 2956-4,윗몸일으키기,1,02-2155-6864,2022-08-04
서울특별시,서초구,남태령어린이공원,방배동 2956-4,크로스컨트리,1,02-2155-6864,2022-08-04
서울특별시,서초구,남태령어린이공원,방배동 2956-4,평행봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,남태령어린이공원,방배동 2956-4,오버턴스트레칭,1,02-2155-6864,2022-08-04
서울특별시,서초구,남태령어린이공원,방배동 2956-4,온몸허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,남태령어린이공원,방배동 2956-4,큰활차+작은활차,1,02-2155-6864,2022-08-04
서울특별시,서초구,정문어린이공원,방배동 985-3,허리돌리기,2,02-2155-6864,2022-08-04
서울특별시,서초구,정문어린이공원,방배동 985-3,전신하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,정문어린이공원,방배동 985-3,어깨근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,정문어린이공원,방배동 985-3,다리뻗치기,1,02-2155-6864,2022-08-04
서울특별시,서초구,정문어린이공원,방배동 985-3,싸이드파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,정문어린이공원,방배동 985-3,윗몸일으키기,1,02-2155-6864,2022-08-04
서울특별시,서초구,정문어린이공원,방배동 985-3,온몸허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,가꿀어린이공원,방배동 859-1,허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,가꿀어린이공원,방배동 859-1,전신하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,가꿀어린이공원,방배동 859-1,올리는역기,1,02-2155-6864,2022-08-04
서울특별시,서초구,가꿀어린이공원,방배동 859-1,싸이드파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,가꿀어린이공원,방배동 859-1,자유평행봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,누리숲어린이공원,서초동 1301-25,레그프레스,1,02-2155-6864,2022-08-04
서울특별시,서초구,누리숲어린이공원,서초동 1301-25,트윈바디싯업,1,02-2155-6864,2022-08-04
서울특별시,서초구,누리숲어린이공원,서초동 1301-25,워밍암,1,02-2155-6864,2022-08-04
서울특별시,서초구,누리숲어린이공원,서초동 1301-25,스트레칭로라,1,02-2155-6864,2022-08-04
서울특별시,서초구,누리숲어린이공원,서초동 1301-25,거꾸로매달리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,누리숲어린이공원,서초동 1301-25,롤링웨이스트,1,02-2155-6864,2022-08-04
서울특별시,서초구,누리숲어린이공원,서초동 1301-25,트윈트위스트,1,02-2155-6864,2022-08-04
서울특별시,서초구,누리숲어린이공원,서초동 1301-25,스텝싸이클,1,02-2155-6864,2022-08-04
서울특별시,서초구,교대어린이공원,서초동 1712-1,온몸근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,교대어린이공원,서초동 1712-1,하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,교대어린이공원,서초동 1712-1,싸이드파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,교대어린이공원,서초동 1712-1,온몸허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,교대어린이공원,서초동 1712-1,평행봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,교대어린이공원,서초동 1712-1,철봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,꽃마을1소공원,서초동 1500-6,스텝싸이클,1,02-2155-6864,2022-08-04
서울특별시,서초구,꽃마을1소공원,서초동 1500-6,크로스컨트리,1,02-2155-6864,2022-08-04
서울특별시,서초구,꽃마을1소공원,서초동 1500-6,레그프레스,1,02-2155-6864,2022-08-04
서울특별시,서초구,꽃마을1소공원,서초동 1500-6,역기올리기(벤치프레스),1,02-2155-6864,2022-08-04
서울특별시,서초구,꽃마을1소공원,서초동 1500-6,평균대,1,02-2155-6864,2022-08-04
서울특별시,서초구,궁현어린이공원,서초동 1547-2,트위스트,1,02-2155-6864,2022-08-04
서울특별시,서초구,궁현어린이공원,서초동 1547-2,하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,궁현어린이공원,서초동 1547-2,터닝암,1,02-2155-6864,2022-08-04
서울특별시,서초구,궁현어린이공원,서초동 1547-2,거꾸로매달리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,장안어린이공원,서초동 1556-5,러닝싸이클,1,02-2155-6864,2022-08-04
서울특별시,서초구,장안어린이공원,서초동 1556-5,트위스트,1,02-2155-6864,2022-08-04
서울특별시,서초구,장안어린이공원,서초동 1556-5,하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,장안어린이공원,서초동 1556-5,터닝암,1,02-2155-6864,2022-08-04
서울특별시,서초구,용허리근린공원,서초동 1324-1,허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,용허리근린공원,서초동 1324-1,역기내리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,용허리근린공원,서초동 1324-1,큰활자머신,1,02-2155-6864,2022-08-04
서울특별시,서초구,용허리근린공원,서초동 1324-1,좌우파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,용허리근린공원,서초동 1324-1,마라톤,1,02-2155-6864,2022-08-04
서울특별시,서초구,분토골어린이공원,서초동 1627-4,걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,분토골어린이공원,서초동 1627-4,어깨근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,당골어린이공원,서초동 1436-6,윗몸일으키기,1,02-2155-6864,2022-08-04
서울특별시,서초구,당골어린이공원,서초동 1436-6,하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,당골어린이공원,서초동 1436-6,온몸역기올리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,당골어린이공원,서초동 1436-6,싸이드파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,당골어린이공원,서초동 1436-6,온몸허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,당골어린이공원,서초동 1436-6,등펴기,1,02-2155-6864,2022-08-04
서울특별시,서초구,마산말어린이공원,서초동 1343-8,체어웨스트,2,02-2155-6864,2022-08-04
서울특별시,서초구,마산말어린이공원,서초동 1343-8,롤링웨이스트,1,02-2155-6864,2022-08-04
서울특별시,서초구,마산말어린이공원,서초동 1343-8,체어풀웨이스트,1,02-2155-6864,2022-08-04
서울특별시,서초구,마산말어린이공원,서초동 1343-8,트윈바디싯업,1,02-2155-6864,2022-08-04
서울특별시,서초구,마산말어린이공원,서초동 1343-8,스트레칭로라,1,02-2155-6864,2022-08-04
서울특별시,서초구,마산말어린이공원,서초동 1343-8,체어풀웨이스트,1,02-2155-6864,2022-08-04
서울특별시,서초구,마산말어린이공원,서초동 1343-8,크로스컨트리,1,02-2155-6864,2022-08-04
서울특별시,서초구,마산말어린이공원,서초동 1343-8,트윈트위스트,1,02-2155-6864,2022-08-04
서울특별시,서초구,사도감어린이공원,서초동 1359-12,러닝싸이클,1,02-2155-6864,2022-08-04
서울특별시,서초구,사도감어린이공원,서초동 1359-12,몸통돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,사도감어린이공원,서초동 1359-12,윗몸일으키기,1,02-2155-6864,2022-08-04
서울특별시,서초구,사도감어린이공원,서초동 1359-12,지압롤러,1,02-2155-6864,2022-08-04
서울특별시,서초구,예술어린이공원,서초동 1455-4,허리돌리기,2,02-2155-6864,2022-08-04
서울특별시,서초구,예술어린이공원,서초동 1455-4,스트레칭로라,1,02-2155-6864,2022-08-04
서울특별시,서초구,예술어린이공원,서초동 1455-4,크로스컨트리,1,02-2155-6864,2022-08-04
서울특별시,서초구,예술어린이공원,서초동 1455-4,철봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,상명달어린이공원,서초동 1488-4,허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,상명달어린이공원,서초동 1488-4,전신싸이클,1,02-2155-6864,2022-08-04
서울특별시,서초구,상명달어린이공원,서초동 1488-4,어깨근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,상명달어린이공원,서초동 1488-4,등허리지압기,1,02-2155-6864,2022-08-04
서울특별시,서초구,상명달어린이공원,서초동 1488-4,온몸들어올리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,하명달어린이공원,서초동 1518-1,싸이드파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,하명달어린이공원,서초동 1518-1,하늘걷기,1,02-2155-6864,2022-08-04
서울특별시,서초구,하명달어린이공원,서초동 1518-1,트윈바디싯업,1,02-2155-6864,2022-08-04
서울특별시,서초구,하명달어린이공원,서초동 1518-1,체어웨이트,1,02-2155-6864,2022-08-04
서울특별시,서초구,하명달어린이공원,서초동 1518-1,트윈트위스트,1,02-2155-6864,2022-08-04
서울특별시,서초구,하명달어린이공원,서초동 1518-1,크로스핏운동시설,1,02-2155-6864,2022-08-04
서울특별시,서초구,신중어린이공원,서초동 1484-14,트위스트+파워싸이클,1,02-2155-6864,2022-08-04
서울특별시,서초구,신중어린이공원,서초동 1484-14,크로스워킹,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,온몸허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,양팔줄당기기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,크로스컨트리,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,허벅지근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,온몸허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,싸이드파도타기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,온몸노젓기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,팔올리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,온몸근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,다리뻗치기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,윗몸일으키기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,거꾸로매달리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,누워역기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,철봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,평행봉,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,팔굽혀펴기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,타이어등펴기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,등허리운동,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,몽마르뜨공원,서초동 산180-1 일대,어깨근육풀기,1,02-2155-6864,2022-08-04
서울특별시,서초구,명달근린공원,서초동 1313-17,하늘걷기,2,02-2155-6864,2022-08-04
서울특별시,서초구,명달근린공원,서초동 1313-17,옆파도타기,2,02-2155-6864,2022-08-04
서울특별시,서초구,명달근린공원,서초동 1313-17,온몸역기올리기,2,02-2155-6864,2022-08-04
서울특별시,서초구,명달근린공원,서초동 1313-17,허리돌리기,2,02-2155-6864,2022-08-04
서울특별시,서초구,명달근린공원,서초동 1313-17,철봉,2,02-2155-6864,2022-08-04
서울특별시,서초구,명달근린공원,서초동 1313-17,입식바이크,2,02-2155-6864,2022-08-04
서울특별시,서초구,명달근린공원,서초동 1313-17,거꾸로매달리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,명달근린공원,서초동 1313-17,온몸운동기구,2,02-2155-6864,2022-08-04
서울특별시,서초구,명달근린공원,서초동 1313-17,상체근육풀기,2,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,양팔줄당기기,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,허리돌리기,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,등지압기,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,작은활차,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,스탠딩레그컬,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,레그컬,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,레그프레스,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,숄더프레스,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,레그익스텐션,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,랫풀다운,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,암컬,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,체스트프레스,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,큰활차,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,허리지압기,1,02-2155-6864,2022-08-04
서울특별시,서초구,서초무지개어린이공원,서초동 1335,치닝디핑,1,02-2155-6864,2022-08-04
서울특별시,서초구,고무래어린이공원,반포동  30-5,스텝싸이클,1,02-2155-6865,2022-08-04
서울특별시,서초구,고무래어린이공원,반포동  30-5,워밍암,1,02-2155-6865,2022-08-04
서울특별시,서초구,고무래어린이공원,반포동  30-5,트윈트위스트,1,02-2155-6865,2022-08-04
서울특별시,서초구,고무래어린이공원,반포동  30-5,롤링웨이스트,1,02-2155-6865,2022-08-04
서울특별시,서초구,고무래어린이공원,반포동  30-5,체어웨이트,1,02-2155-6865,2022-08-04
서울특별시,서초구,고무래어린이공원,반포동  30-5,크로스컨트리,1,02-2155-6865,2022-08-04
서울특별시,서초구,고무래어린이공원,반포동  30-5,트윈 워밍암,1,02-2155-6865,2022-08-04
서울특별시,서초구,고무래어린이공원,반포동  30-5,트윈바디싯업,1,02-2155-6865,2022-08-04
서울특별시,서초구,고무래어린이공원,반포동  30-5,거꾸로매달리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,미도어린이공원,반포동 53-1,온몸역기올리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,미도어린이공원,반포동 53-1,전신하늘걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,미도어린이공원,반포동 53-1,허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,언구비어린이공원,반포동 720,철봉,1,02-2155-6865,2022-08-04
서울특별시,서초구,언구비어린이공원,반포동 720,하늘걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,언구비어린이공원,반포동 720,온몸역기올리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,언구비어린이공원,반포동 720,어깨근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,언구비어린이공원,반포동 720,온몸근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,조달청 뒤(반포2주택조합) 공원,반포동 70-2,스텝싸이클+트윈트위스트,1,02-2155-6865,2022-08-04
서울특별시,서초구,조달청 뒤(반포3주택조합) 공원,반포동 70-2,워밍암+윗몸일으키기,1,02-2155-6865,2022-08-04
서울특별시,서초구,서래골근린공원,반포동 63-6,터닝트위스트,1,02-2155-6865,2022-08-04
서울특별시,서초구,서래골근린공원,반포동 63-6,스텝싸이클,1,02-2155-6865,2022-08-04
서울특별시,서초구,서래골근린공원,반포동 63-6,워밍업,1,02-2155-6865,2022-08-04
서울특별시,서초구,서래골근린공원,반포동 63-6,크로스컨트리,1,02-2155-6865,2022-08-04
서울특별시,서초구,서래골근린공원,반포동 63-6,롤링웨이스트,1,02-2155-6865,2022-08-04
서울특별시,서초구,청룡어린이공원,반포동 86-1,윗몸일으키기+허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,청룡어린이공원,반포동 86-1,온몸근육풀기+양팔줄당기기,1,02-2155-6865,2022-08-04
서울특별시,서초구,청룡어린이공원,반포동 86-1,공중걷기+입식헬스싸이클,1,02-2155-6865,2022-08-04
서울특별시,서초구,서래어린이공원,반포동 71-6,윗몸일으키기+허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,서래어린이공원,반포동 71-6,공중걷기+입식헬스싸이클,1,02-2155-6865,2022-08-04
서울특별시,서초구,신반포근린공원,반포동 18-5 일대,체어웨이트,2,02-2155-6865,2022-08-04
서울특별시,서초구,신반포근린공원,반포동 18-5 일대,풀웨이트,1,02-2155-6865,2022-08-04
서울특별시,서초구,신반포근린공원,반포동 18-5 일대,트위스트,1,02-2155-6865,2022-08-04
서울특별시,서초구,신반포근린공원,반포동 18-5 일대,크로스워밍,1,02-2155-6865,2022-08-04
서울특별시,서초구,신반포근린공원,반포동 18-5 일대,버디칼벤치,2,02-2155-6865,2022-08-04
서울특별시,서초구,신반포근린공원,반포동 18-5 일대,바웨이트,2,02-2155-6865,2022-08-04
서울특별시,서초구,신반포근린공원,반포동 18-5 일대,체어풀웨이스트,2,02-2155-6865,2022-08-04
서울특별시,서초구,파랑새어린이공원,반포동 4-2,허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,파랑새어린이공원,반포동 4-2,하늘걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,파랑새어린이공원,반포동 4-2,어깨근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,파랑새어린이공원,반포동 4-2,싸이드파도타기,1,02-2155-6865,2022-08-04
서울특별시,서초구,파랑새어린이공원,반포동 4-2,마라톤,2,02-2155-6865,2022-08-04
서울특별시,서초구,파랑새어린이공원,반포동 4-2,온몸근육풀기,2,02-2155-6865,2022-08-04
서울특별시,서초구,파랑새어린이공원,반포동 4-2,온몸역기올리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,파랑새어린이공원,반포동 4-2,등허리지압기,1,02-2155-6865,2022-08-04
서울특별시,서초구,아름어린이공원,잠원동 70-8,마라톤,1,02-2155-6865,2022-08-04
서울특별시,서초구,아름어린이공원,잠원동 70-8,싸이드파도타기,1,02-2155-6865,2022-08-04
서울특별시,서초구,아름어린이공원,잠원동 70-8,거꾸로매달리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,아름어린이공원,잠원동 70-8,공중걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,아름어린이공원,잠원동 70-8,하체근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,늘푸른어린이공원,잠원동 70-7,윗몸일으키기,1,02-2155-6865,2022-08-04
