시도명,시군구명,공원명,주소,운동기구명,수량,관리번호,데이터기준
서울특별시,서초구,늘푸른어린이공원,잠원동 70-7,허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,늘푸른어린이공원,잠원동 70-7,어깨 유연성 공중걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,늘푸른어린이공원,잠원동 70-7,역기올리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,늘푸른어린이공원,잠원동 70-7,공중걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,새터어린이공원,잠원동 70-6,노젓기운동,1,02-2155-6865,2022-08-04
서울특별시,서초구,새터어린이공원,잠원동 70-6,싸이드파도타기,1,02-2155-6865,2022-08-04
서울특별시,서초구,새터어린이공원,잠원동 70-6,철봉,1,02-2155-6865,2022-08-04
서울특별시,서초구,새터어린이공원,잠원동 70-6,허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,반원어린이공원,잠원동 72-1,철봉,1,02-2155-6865,2022-08-04
서울특별시,서초구,반원어린이공원,잠원동 72-1,평행봉,1,02-2155-6865,2022-08-04
서울특별시,서초구,반원어린이공원,잠원동 72-1,허리돌리기,2,02-2155-6865,2022-08-04
서울특별시,서초구,반원어린이공원,잠원동 72-1,등허리지압기,1,02-2155-6865,2022-08-04
서울특별시,서초구,반원어린이공원,잠원동 72-1,다리뻗치기,1,02-2155-6865,2022-08-04
서울특별시,서초구,반원어린이공원,잠원동 72-1,윗몸일으키기,1,02-2155-6865,2022-08-04
서울특별시,서초구,반원어린이공원,잠원동 72-1,하늘걷기,2,02-2155-6865,2022-08-04
서울특별시,서초구,반원어린이공원,잠원동 72-1,마라톤,1,02-2155-6865,2022-08-04
서울특별시,서초구,반원어린이공원,잠원동 72-1,옆파도타기,1,02-2155-6865,2022-08-04
서울특별시,서초구,사평리근린공원,잠원동 51-3 일대,파도타기,1,02-2155-6865,2022-08-04
서울특별시,서초구,사평리근린공원,잠원동 51-3 일대,역기올리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,사평리근린공원,잠원동 51-3 일대,윗몸일으키기,1,02-2155-6865,2022-08-04
서울특별시,서초구,사평리근린공원,잠원동 51-3 일대,공중걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,사평리근린공원,잠원동 51-3 일대,어깨유연성운동,1,02-2155-6865,2022-08-04
서울특별시,서초구,사평리근린공원,잠원동 51-3 일대,허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원근린공원,잠원동 62-5,다리뻗치기,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원근린공원,잠원동 62-5,싸이드파도타기,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원근린공원,잠원동 62-5,하늘걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원근린공원,잠원동 62-5,허리돌리기,2,02-2155-6865,2022-08-04
서울특별시,서초구,잠원근린공원,잠원동 62-5,마라톤,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원근린공원,잠원동 62-5,온몸역기올리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원근린공원,잠원동 62-5,어깨근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,누에소공원,잠원동 160-3,어깨근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,누에소공원,잠원동 160-3,상체근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,누에소공원,잠원동 160-3,크로스컨트리,1,02-2155-6865,2022-08-04
서울특별시,서초구,누에소공원,잠원동 160-3,전신하늘걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,누에소공원,잠원동 160-3,싸이드파도타기,1,02-2155-6865,2022-08-04
서울특별시,서초구,누에소공원,잠원동 160-3,전신싸이클,1,02-2155-6865,2022-08-04
서울특별시,서초구,누에소공원,잠원동 160-3,허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,누에소공원,잠원동 160-3,다리뻗치기,1,02-2155-6865,2022-08-04
서울특별시,서초구,신동근린공원,잠원동 58-14 일대,허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,신동근린공원,잠원동 58-14 일대,윗몸일으키기,1,02-2155-6865,2022-08-04
서울특별시,서초구,신동근린공원,잠원동 58-14 일대,하늘걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,거꾸로매달리기,2,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,몸통돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,하늘걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,워밍암,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,레그프레스,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,버터플라이,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,양팔줄당기기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,공중걷기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,온몸근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,윗몸일으키기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,하체흔들기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,다리근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,철봉,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,다리들어올리기,2,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,역기올리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,가슴운동,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,마라톤운동,1,02-2155-6865,2022-08-04
서울특별시,서초구,명주근린공원,잠원동 50-4,마라톤운동,1,02-2155-6865,2022-08-04
서울특별시,서초구,주흥어린이공원,잠원동 33-6,철봉,1,02-2155-6865,2022-08-04
서울특별시,서초구,주흥어린이공원,잠원동 33-6,트윈트위스트,1,02-2155-6865,2022-08-04
서울특별시,서초구,주흥어린이공원,잠원동 33-6,윗몸일으키기,1,02-2155-6865,2022-08-04
서울특별시,서초구,주흥어린이공원,잠원동 33-6,롤링웨이스트,1,02-2155-6865,2022-08-04
서울특별시,서초구,주흥어린이공원,잠원동 33-6,크로스컨트리,1,02-2155-6865,2022-08-04
서울특별시,서초구,주흥어린이공원,잠원동 33-6,스트레칭로라,1,02-2155-6865,2022-08-04
서울특별시,서초구,주흥어린이공원,잠원동 33-6,평균대,1,02-2155-6865,2022-08-04
서울특별시,서초구,싸리재어린이공원,잠원동 30-10,허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,싸리재어린이공원,잠원동 30-10,하체흔들기,1,02-2155-6865,2022-08-04
서울특별시,서초구,싸리재어린이공원,잠원동 30-10,양팔줄당기기,1,02-2155-6865,2022-08-04
서울특별시,서초구,싸리재어린이공원,잠원동 30-10,철봉,1,02-2155-6865,2022-08-04
서울특별시,서초구,싸리재어린이공원,잠원동 30-10,윗몸일으키기,1,02-2155-6865,2022-08-04
서울특별시,서초구,싸리재어린이공원,잠원동 30-10,달리기운동,1,02-2155-6865,2022-08-04
서울특별시,서초구,싸리재어린이공원,잠원동 30-10,온몸근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원흥동소공원,잠원동 162-1,허리돌리기,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원흥동소공원,잠원동 162-1,2인용체어풀,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원흥동소공원,잠원동 162-1,온몸근육풀기,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원흥동소공원,잠원동 162-1,등허리 지압운동,1,02-2155-6865,2022-08-04
서울특별시,서초구,잠원흥동소공원,잠원동 162-1,양팔줄당기기,1,02-2155-6865,2022-08-04
서울특별시,서초구,산새소공원,신원동 663,양팔줄 당기기,1,02-2155-6896,2022-08-04
서울특별시,서초구,산새소공원,신원동 663,트윈트위스트,1,02-2155-6896,2022-08-04
서울특별시,서초구,산새소공원,신원동 663,스트레칭로라,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계숲어린이공원,신원동 251 일대,트윈트위스트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계숲어린이공원,신원동 251 일대,크로스 컨트리,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계숲어린이공원,신원동 251 일대,롤링웨이스트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계숲어린이공원,신원동 251 일대,온몸 역기 내리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계숲어린이공원,신원동 251 일대,온몸 역기 올리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계숲어린이공원,신원동 251 일대,트윈 바디 싯업,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계숲어린이공원,신원동 251 일대,스트레칭로라,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계숲어린이공원,신원동 251 일대,온몸 근육 풀기,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계숲어린이공원,신원동 251 일대,등운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,가온어린이공원,신원동 572,양팔 줄 당기기,1,02-2155-6896,2022-08-04
서울특별시,서초구,가온어린이공원,신원동 572,스트레칭로라,1,02-2155-6896,2022-08-04
서울특별시,서초구,가온어린이공원,신원동 572,스텝 사이클,1,02-2155-6896,2022-08-04
서울특별시,서초구,아람어린이공원,내곡동 412,스텝 사이클,1,02-2155-6896,2022-08-04
서울특별시,서초구,아람어린이공원,내곡동 412,트윈 위밍암,1,02-2155-6896,2022-08-04
서울특별시,서초구,아람어린이공원,내곡동 412,위밍암,1,02-2155-6896,2022-08-04
서울특별시,서초구,아람어린이공원,내곡동 412,온몸 근육 풀기,1,02-2155-6896,2022-08-04
서울특별시,서초구,벌말소공원,신원동 626,양팔줄 당기기,1,02-2155-6896,2022-08-04
서울특별시,서초구,벌말소공원,신원동 626,스트레칭로라,1,02-2155-6896,2022-08-04
서울특별시,서초구,벌말소공원,신원동 626,트윈트위스트,1,02-2155-6896,2022-08-04
서울특별시,서초구,홍씨마을어린이공원,내곡동 156-8 일대,푸쉬업,2,02-2155-6896,2022-08-04
서울특별시,서초구,홍씨마을어린이공원,내곡동 156-8 일대,트윈트위스트,2,02-2155-6896,2022-08-04
서울특별시,서초구,홍씨마을어린이공원,내곡동 156-8 일대,사다리오르기,1,02-2155-6896,2022-08-04
서울특별시,서초구,홍씨마을어린이공원,내곡동 156-8 일대,윗몸일으키기,2,02-2155-6896,2022-08-04
서울특별시,서초구,홍씨마을어린이공원,내곡동 156-8 일대,철봉,1,02-2155-6896,2022-08-04
서울특별시,서초구,능안어린이공원,내곡동 168-10 일대,가로하늘타기,1,02-2155-6896,2022-08-04
서울특별시,서초구,능안어린이공원,내곡동 168-10 일대,상체스윙운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,능안어린이공원,내곡동 168-10 일대,허리돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,윗샘어린이공원,내곡동 1-2128 일대,하늘걷기,1,02-2155-6896,2022-08-04
서울특별시,서초구,윗샘어린이공원,내곡동 1-2128 일대,스텝 사이클,1,02-2155-6896,2022-08-04
서울특별시,서초구,윗샘어린이공원,내곡동 1-2128 일대,공중걷기,1,02-2155-6896,2022-08-04
서울특별시,서초구,윗샘어린이공원,내곡동 1-2128 일대,윗몸일으키기,1,02-2155-6896,2022-08-04
서울특별시,서초구,윗샘어린이공원,내곡동 1-2128 일대,허리돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,윗샘어린이공원,내곡동 1-2128 일대,노젓기운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,윗샘어린이공원,내곡동 1-2128 일대,어깨유연성운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,윗샘어린이공원,내곡동 1-2128 일대,등지압기,1,02-2155-6896,2022-08-04
서울특별시,서초구,아랫샘어린이공원,내곡동 1-2173 일대,허리돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,아랫샘어린이공원,내곡동 1-2173 일대,파도타기,1,02-2155-6896,2022-08-04
서울특별시,서초구,아랫샘어린이공원,내곡동 1-2173 일대,공중걷기,1,02-2155-6896,2022-08-04
서울특별시,서초구,아랫샘어린이공원,내곡동 1-2173 일대,등허리지압기,1,02-2155-6896,2022-08-04
서울특별시,서초구,아랫샘어린이공원,내곡동 1-2173 일대,양팔로프 당기기,1,02-2155-6896,2022-08-04
서울특별시,서초구,아랫샘어린이공원,내곡동 1-2173 일대,온몸근육풀기,1,02-2155-6896,2022-08-04
서울특별시,서초구,아랫샘어린이공원,내곡동 1-2173 일대,상체운동기구,1,02-2155-6896,2022-08-04
서울특별시,서초구,아랫샘어린이공원,내곡동 1-2173 일대,하체운동기구,1,02-2155-6896,2022-08-04
서울특별시,서초구,안골어린이공원,내곡동 192-1 일대,윗몸일으키기,1,02-2155-6896,2022-08-04
서울특별시,서초구,안골어린이공원,내곡동 192-1 일대,허리돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,안골어린이공원,내곡동 192-1 일대,하체흔들기,1,02-2155-6896,2022-08-04
서울특별시,서초구,염곡어린이공원,내곡동 192-1 일대,허리돌리기,2,02-2155-6896,2022-08-04
서울특별시,서초구,염곡어린이공원,내곡동 192-1 일대,온몸역기 올리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,염곡어린이공원,내곡동 192-1 일대,평행봉,1,02-2155-6896,2022-08-04
서울특별시,서초구,세원어린이공원,신원동 500-5 일대,크로스 컨트리,1,02-2155-6896,2022-08-04
서울특별시,서초구,세원어린이공원,신원동 500-5 일대,입식 사이클,1,02-2155-6896,2022-08-04
서울특별시,서초구,세원어린이공원,신원동 500-5 일대,트윈트위스트,1,02-2155-6896,2022-08-04
서울특별시,서초구,새쟁이어린이공원,신원동 9-2 일대,하늘걷기,1,02-2155-6896,2022-08-04
서울특별시,서초구,새쟁이어린이공원,신원동 9-2 일대,터닝암,1,02-2155-6896,2022-08-04
서울특별시,서초구,새쟁이어린이공원,신원동 9-2 일대,온몸 역기 올리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,새쟁이어린이공원,신원동 9-2 일대,마라톤운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,새쟁이어린이공원,신원동 9-2 일대,윗몸일으키기,1,02-2155-6896,2022-08-04
서울특별시,서초구,본마을어린이공원,신원동 445 일대,철봉 3단,1,02-2155-6896,2022-08-04
서울특별시,서초구,본마을어린이공원,신원동 445 일대,스텝 사이클,1,02-2155-6896,2022-08-04
서울특별시,서초구,본마을어린이공원,신원동 445 일대,등허리지압기,1,02-2155-6896,2022-08-04
서울특별시,서초구,본마을어린이공원,신원동 445 일대,공중걷기,1,02-2155-6896,2022-08-04
서울특별시,서초구,본마을어린이공원,신원동 445 일대,노젓기운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,본마을어린이공원,신원동 445 일대,허리돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,본마을어린이공원,신원동 445 일대,윗몸일으키기,1,02-2155-6896,2022-08-04
서울특별시,서초구,본마을어린이공원,신원동 445 일대,어깨유연성운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,크로스컨트리,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,워밍암,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,체어웨이트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,트윈트위스트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,스트레칭로라,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,양팔줄당기기,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,스텝사이클,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,핸들웨이트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,바웨이트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,롤링웨이스트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,트윈워밍암,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,풀웨이트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,워밍암,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,바디싯업,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(비오톱),신원동 298-1 일대,레그프레스,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(내곡중학교 정문앞),신원동 298-1 일대,워밍암,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(내곡중학교 정문앞),신원동 298-1 일대,트윈워밍암,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(내곡중학교 정문앞),신원동 298-1 일대,롤링웨이스트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(내곡중학교 정문앞),신원동 298-1 일대,크로스컨트리,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(내곡중학교 정문앞),신원동 298-1 일대,풀웨이트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(내곡중학교 정문앞),신원동 298-1 일대,롤링웨이스트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(내곡중학교 정문앞),신원동 298-1 일대,레그프레스,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(내곡중학교 후문 옆),신원동 298-1 일대,트윈트위스트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(내곡중학교 후문 옆),신원동 298-1 일대,양팔줄당기기,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(중국집 옆),신원동 298-1 일대,풀웨이트,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(중국집 옆),신원동 298-1 일대,트윈워밍암,1,02-2155-6896,2022-08-04
서울특별시,서초구,청계산수변공원(중국집 옆),신원동 298-1 일대,바디싯업,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,옆파도 타기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,옆파도 타기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,양팔 줄 당기기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,어깨 근육 풀기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,거꾸로매달리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,거꾸로매달리기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,온몸 허리 돌리기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,공중걷기,3,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,역기 내리기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,상체 근육 풀기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,사이클링,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,평행봉,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,2단 철봉,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,온몸 근육 풀기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,마라톤운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,등허리지압기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재천근린공원,양재동 261-22,온몸역기올리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,게리어린이공원,양재동 325,물결타기,1,02-2155-6896,2022-08-04
서울특별시,서초구,게리어린이공원,양재동 325,공중걷기,1,02-2155-6896,2022-08-04
서울특별시,서초구,게리어린이공원,양재동 325,윗몸일으키기,1,02-2155-6896,2022-08-04
서울특별시,서초구,게리어린이공원,양재동 325,어깨 유연성 운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,게리어린이공원,양재동 325,허리돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,게리어린이공원,양재동 325,역기올리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,동산어린이공원,양재동 376-3,윗몸일으키기,1,02-2155-6896,2022-08-04
서울특별시,서초구,동산어린이공원,양재동 376-3,팔굽기운동,2,02-2155-6896,2022-08-04
서울특별시,서초구,동산어린이공원,양재동 376-3,사이클링,1,02-2155-6896,2022-08-04
서울특별시,서초구,동산어린이공원,양재동 376-3,달리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,동산어린이공원,양재동 376-3,물결타기,1,02-2155-6896,2022-08-04
서울특별시,서초구,동산어린이공원,양재동 376-3,허리돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,동산어린이공원,양재동 376-3,상체근육풀기,1,02-2155-6896,2022-08-04
서울특별시,서초구,동산어린이공원,양재동 376-3,로프 당기기,1,02-2155-6896,2022-08-04
서울특별시,서초구,개뜰어린이공원,양재동 260,윗몸일으키기,1,02-2155-6896,2022-08-04
서울특별시,서초구,개뜰어린이공원,양재동 260,공중걷기,1,02-2155-6896,2022-08-04
서울특별시,서초구,개뜰어린이공원,양재동 260,어깨근육풀기,1,02-2155-6896,2022-08-04
서울특별시,서초구,개뜰어린이공원,양재동 260,온몸허리돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,개뜰어린이공원,양재동 260,허리등 운동기구,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,역기내리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,역기올리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,허리돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,등허리지압기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,공중걷기,2,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,노젓기운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,파도타기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,오금펴기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,평행봉,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,거꾸로매달리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,사이클링,2,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,철봉,2,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,윗몸일으키기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,양팔 줄 당기기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,매달려 허리 돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,어깨 유연성,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,달리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,문화예술공원,양재동 200,공중걷기,1,02-2155-6896,2022-08-04
서울특별시,서초구,잔디어린이공원,양재동 205-4,허리돌리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,잔디어린이공원,양재동 205-4,계단밟기,1,02-2155-6896,2022-08-04
서울특별시,서초구,잔디어린이공원,양재동 205-4,윗몸일으키기,1,02-2155-6896,2022-08-04
서울특별시,서초구,잔디어린이공원,양재동 205-4,상체 원 그리기,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,상체 근육 풀기,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,로프 당기기,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,허리돌리기,4,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,윗몸일으키기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,공중걷기,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,노젓기운동,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,등허리근육풀기,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,어깨 유연성 운동,2,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,달리기,3,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,사이클링,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,파도타기,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,오금펴기,1,02-2155-6896,2022-08-04
서울특별시,서초구,양재근린공원,양재동 311,거꾸로매달리기,1,02-2155-6896,2022-08-04
